ticker,date,card,disc,hack,insd,phys,port,stat,unkn,effective_303,mat_weak_303,sig_def_303,auto_1,auditor_agrees_303,effective_404,audit_fee,non_audit_fee,tax_fees
A,2008,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6902000,758000,503000
A,2008,0,0,0,0,0,1,0,0,1,0,0,1,0,1,6902000,758000,503000
A,2008,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6902000,758000,503000
A,2008,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6902000,758000,503000
A,2008,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6902000,758000,503000
AAN,2011,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6902000,758000,503000
AAN,2011,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6902000,758000,503000
AAN,2011,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1082050,396391,355891
AAN,2011,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1082050,396391,355891
AAN,2011,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1082050,396391,355891
AAN,2013,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1082050,396391,355891
AAN,2013,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1397948,616315,590567
AAN,2013,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1397948,616315,590567
AAN,2013,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1397948,616315,590567
AAN,2013,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1397948,616315,590567
AAP,2008,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1397948,616315,590567
AAP,2008,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1397948,616315,590567
AAP,2008,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1397948,616315,590567
AAP,2016,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4573000,159000,20000
AAP,2016,0,0,1,0,0,0,0,0,1,0,0,1,1,1,4573000,159000,20000
AAP,2016,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4573000,159000,20000
AAPL,2010,0,0,1,0,0,0,0,0,1,0,0,1,0,1,6626800,590700,263900
AAPL,2010,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6626800,590700,263900
AAPL,2010,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6626800,590700,263900
AAPL,2010,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6626800,590700,263900
AAPL,2010,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6626800,590700,263900
AAPL,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8030400,600700,266800
AAPL,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8030400,600700,266800
AAPL,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8030400,600700,266800
AAPL,2011,0,0,1,0,0,0,0,0,1,0,0,1,0,1,8030400,600700,266800
AAPL,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8030400,600700,266800
AAPL,2012,0,0,1,0,0,0,0,0,1,0,0,1,0,1,7459300,604100,225300
AAPL,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7459300,604100,225300
AAPL,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7459300,604100,225300
AAPL,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7459300,604100,225300
AAPL,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7459300,604100,225300
AAPL,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8880000,958400,495600
AAPL,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8880000,958400,495600
AAPL,2013,0,0,1,0,0,0,0,0,1,0,0,1,0,1,8880000,958400,495600
AAPL,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8880000,958400,495600
AAPL,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8880000,958400,495600
AAPL,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8880000,958400,495600
AAPL,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8880000,958400,495600
AAPL,2013,0,0,1,0,0,0,0,0,1,0,0,1,0,1,8880000,958400,495600
AAPL,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8880000,958400,495600
AAPL,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8880000,958400,495600
AAPL,2014,0,0,1,0,0,0,0,0,1,0,0,1,1,1,10600900,2003400,1689000
AAPL,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10600900,2003400,1689000
AAPL,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10600900,2003400,1689000
AAPL,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10600900,2003400,1689000
AAPL,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10600900,2003400,1689000
AAPL,2014,0,0,1,0,0,0,0,0,1,0,0,1,1,1,10600900,2003400,1689000
AAPL,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10600900,2003400,1689000
AAPL,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10600900,2003400,1689000
AAPL,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10600900,2003400,1689000
AAPL,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10600900,2003400,1689000
ABM,2011,0,0,0,0,0,0,1,0,1,0,1,1,0,1,5409100,840919,407819
ABM,2011,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5409100,840919,407819
ABM,2011,0,0,0,0,0,0,1,0,1,0,1,0,0,1,5409100,840919,407819
ABM,2011,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5409100,840919,407819
ABM,2011,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5409100,840919,407819
ADBE,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5409100,840919,407819
ADBE,2012,0,0,1,0,0,0,0,0,1,0,0,1,0,1,3902144,995115,531231
ADBE,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3902144,995115,531231
ADBE,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3902144,995115,531231
ADBE,2012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3902144,995115,531231
ADBE,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3902144,995115,531231
ADBE,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3902144,995115,531231
ADBE,2013,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4879926,1883020,675749
ADBE,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4879926,1883020,675749
ADBE,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4879926,1883020,675749
ADBE,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4879926,1883020,675749
ADBE,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4879926,1883020,675749
ADBE,2013,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4879926,1883020,675749
ADBE,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4879926,1883020,675749
ADBE,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4879926,1883020,675749
ADP,2006,0,0,0,0,0,0,0,1,1,0,0,1,1,1,11186000,6386000,1034000
ADP,2006,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11186000,6386000,1034000
ADP,2006,0,0,0,0,0,0,0,1,1,0,0,0,0,1,11186000,6386000,1034000
ADP,2006,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11186000,6386000,1034000
ADP,2006,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11186000,6386000,1034000
ADP,2006,0,1,0,0,0,0,0,0,1,0,0,1,1,1,11186000,6386000,1034000
ADP,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11186000,6386000,1034000
ADP,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,1,11186000,6386000,1034000
ADP,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11186000,6386000,1034000
ADP,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11186000,6386000,1034000
ADP,2011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11186000,6386000,1034000
ADP,2011,0,0,0,0,0,1,0,0,1,0,1,0,0,1,10012000,5624000,2276000
ADP,2011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10012000,5624000,2276000
ADP,2011,0,0,0,0,0,1,0,0,1,0,1,1,1,1,10012000,5624000,2276000
ADP,2011,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10012000,5624000,2276000
ADP,2013,0,0,1,0,0,0,0,0,1,0,0,1,1,1,10174000,3567000,1541000
ADP,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10174000,3567000,1541000
ADP,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10174000,3567000,1541000
ADP,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10174000,3567000,1541000
ADP,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10174000,3567000,1541000
AFL,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10174000,3567000,1541000
AFL,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3995474,141154,1300
AFL,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3995474,141154,1300
AFL,2006,0,0,0,0,0,1,0,0,1,0,0,1,1,1,3995474,141154,1300
AFL,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3995474,141154,1300
AFL,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3995474,141154,1300
AFL,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3995474,141154,1300
AFL,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3995474,141154,1300
AFL,2006,0,0,0,0,0,1,0,0,1,0,0,1,1,1,3995474,141154,1300
AFL,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3995474,141154,1300
AFL,2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3995474,141154,1300
AIG,2006,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3995474,141154,1300
AIG,2006,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3995474,141154,1300
AIG,2006,0,0,0,0,0,0,1,0,0,1,0,1,1,0,96100000,20000000,11600000
AIG,2006,0,0,0,0,0,0,1,0,0,1,0,0,0,0,96100000,20000000,11600000
AIG,2006,0,0,0,0,0,0,1,0,0,1,0,0,0,0,96100000,20000000,11600000
AIQ,2010,0,0,0,0,0,1,0,0,1,0,0,1,0,1,923000,155000,10000
AIQ,2010,0,0,0,0,0,1,0,0,1,0,0,0,0,0,923000,155000,10000
AIQ,2010,0,0,0,0,0,1,0,0,1,0,0,0,0,0,923000,155000,10000
AIQ,2010,0,0,0,0,0,1,0,0,1,0,0,0,0,0,923000,155000,10000
AIQ,2010,0,0,0,0,0,1,0,0,1,0,0,0,0,1,923000,155000,10000
ALSK,2014,0,0,1,0,0,0,0,0,1,0,1,0,0,0,923000,155000,10000
ALSK,2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,810827,155000,10000
ALSK,2014,0,0,1,0,0,0,0,0,0,1,0,1,1,0,810827,155000,10000
ALSK,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,810827,155000,10000
ALSK,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,810827,155000,10000
AMD,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,810827,155000,10000
AMD,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3611293,171701,45638
AMD,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3611293,171701,45638
AMD,2012,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3611293,171701,45638
AMD,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3611293,171701,45638
AMD,2013,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3611293,171701,45638
AMD,2013,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4012418,196234,52706
AMD,2013,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4012418,196234,52706
AMD,2013,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4012418,196234,52706
AMD,2013,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4012418,196234,52706
AMED,2015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4012418,196234,52706
AMED,2015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4012418,196234,52706
AMED,2015,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1320424,400424,362000
AMED,2015,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1320424,400424,362000
AMED,2015,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1320424,400424,362000
AMP,2005,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1320424,400424,362000
AMP,2005,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1320424,400424,362000
AMTD,2005,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1345976,494638,103546
AMTD,2005,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1345976,494638,103546
AMTD,2005,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1345976,494638,103546
AMTD,2005,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1345976,494638,103546
AMTD,2005,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1345976,494638,103546
AMTD,2006,0,0,0,0,0,1,0,0,1,0,0,1,1,1,2214000,169000,103546
AMTD,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2214000,169000,103546
AMTD,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2214000,169000,103546
AMTD,2006,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2214000,169000,103546
AMTD,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2214000,169000,103546
AMTD,2007,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2214000,169000,103546
AMTD,2007,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2197020,147000,45000
AMTD,2007,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2197020,147000,45000
AMTD,2007,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2197020,147000,45000
AMTD,2007,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2197020,147000,45000
AMZN,2011,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5616000,533000,35000
AMZN,2011,0,1,0,0,0,0,0,0,1,0,0,1,0,1,5616000,533000,35000
AMZN,2011,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5616000,533000,35000
AMZN,2011,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5616000,533000,35000
AMZN,2011,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5616000,533000,35000
ARW,2010,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5616000,533000,35000
ARW,2010,0,0,0,0,0,1,0,0,1,0,1,0,0,1,7466729,1978580,1388230
ARW,2010,0,0,0,0,0,1,0,0,1,0,1,1,0,1,7466729,1978580,1388230
ARW,2010,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7466729,1978580,1388230
ARW,2010,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7466729,1978580,1388230
ARW,2010,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7466729,1978580,1388230
ARW,2010,0,0,0,0,0,1,0,0,1,0,1,0,0,1,7466729,1978580,1388230
ARW,2010,0,0,0,0,0,1,0,0,1,0,1,1,0,1,7466729,1978580,1388230
ARW,2010,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7466729,1978580,1388230
ARW,2010,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7466729,1978580,1388230
AWI,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7466729,1978580,1388230
AWI,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7466729,1978580,1388230
AWI,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7466729,1978580,1388230
AWI,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7466729,1978580,1388230
AXP,2009,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7466729,1978580,1388230
AXP,2009,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7466729,1978580,1388230
AXP,2009,0,0,0,1,0,0,0,0,1,0,0,1,0,1,18900000,2027000,127000
AXP,2009,0,0,0,1,0,0,0,0,1,0,0,0,0,1,18900000,2027000,127000
AXP,2009,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18900000,2027000,127000
AXP,2013,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18900000,2027000,127000
AXP,2013,0,0,0,0,0,0,0,1,1,0,0,1,0,1,24702000,4126000,119000
AXP,2013,0,0,0,0,0,0,0,1,1,0,0,0,0,1,24702000,4126000,119000
AXP,2013,0,0,0,0,0,0,0,1,1,0,0,0,0,0,24702000,4126000,119000
AXP,2013,0,0,0,0,0,0,0,1,1,0,0,0,0,0,24702000,4126000,119000
AXP,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24702000,4126000,119000
AXP,2013,0,0,1,0,0,0,0,0,1,0,0,1,0,1,24702000,4126000,119000
AXP,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,1,24702000,4126000,119000
AXP,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24702000,4126000,119000
AXP,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24702000,4126000,119000
AXP,2014,0,0,1,0,0,0,0,0,1,0,1,0,0,0,24702000,4126000,119000
AXP,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25874000,4755000,137000
AXP,2014,0,0,1,0,0,0,0,0,1,0,0,1,1,1,25874000,4755000,137000
AXP,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,25874000,4755000,137000
AXP,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,25874000,4755000,137000
AXP,2014,1,0,0,0,0,0,0,0,1,0,1,0,0,0,25874000,4755000,137000
AXP,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,1,25874000,4755000,137000
AXP,2014,1,0,0,0,0,0,0,0,1,0,0,1,1,1,25874000,4755000,137000
AXP,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25874000,4755000,137000
AXP,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25874000,4755000,137000
BA,2005,0,0,0,0,0,1,0,0,1,0,0,1,1,1,28600000,2800000,2500000
BA,2005,0,0,0,0,0,1,0,0,1,0,1,0,0,0,28600000,2800000,2500000
BA,2005,0,0,0,0,0,1,0,0,1,0,0,0,0,0,28600000,2800000,2500000
BA,2005,0,0,0,0,0,1,0,0,1,0,0,0,0,0,28600000,2800000,2500000
BA,2005,0,0,0,0,0,1,0,0,1,0,0,0,0,1,28600000,2800000,2500000
BA,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,28600000,2800000,2500000
BA,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,28600000,2800000,2500000
BA,2006,0,0,0,0,0,1,0,0,1,0,0,1,1,1,32200000,2700000,2000000
BA,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,1,32200000,2700000,2000000
BA,2006,0,0,0,0,0,1,0,0,1,0,1,0,0,0,32200000,2700000,2000000
BA,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,32200000,2700000,2000000
BA,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,32200000,2700000,2000000
BA,2006,0,0,0,0,0,1,0,0,1,0,0,1,1,1,32200000,2700000,2000000
BA,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,1,32200000,2700000,2000000
BA,2006,0,0,0,0,0,1,0,0,1,0,1,0,0,0,32200000,2700000,2000000
BA,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,32200000,2700000,2000000
BA,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,32200000,2700000,2000000
BA,2006,0,0,0,0,0,1,0,0,1,0,0,1,1,1,32200000,2700000,2000000
BA,2006,0,0,0,0,0,1,0,0,1,0,0,0,0,1,32200000,2700000,2000000
BA,2006,0,0,0,0,0,1,0,0,1,0,1,0,0,0,32200000,2700000,2000000
BA,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,1,26500000,200000,100000
BA,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26500000,200000,100000
BA,2014,0,0,1,0,0,0,0,0,1,0,0,1,1,1,26500000,200000,100000
BA,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26500000,200000,100000
BA,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26500000,200000,100000
BAC,2005,0,0,0,0,0,1,0,0,0,1,0,1,1,1,34300000,20400000,13500000
BAC,2005,0,0,0,0,0,1,0,0,0,0,1,0,0,0,34300000,20400000,13500000
BAC,2005,0,0,0,0,0,1,0,0,0,0,1,0,0,0,34300000,20400000,13500000
BAC,2005,0,0,0,0,0,1,0,0,0,1,0,0,0,1,34300000,20400000,13500000
BAC,2005,0,0,0,0,0,1,0,0,0,0,1,0,0,0,34300000,20400000,13500000
BAC,2009,1,0,0,0,0,0,0,0,1,0,0,0,0,0,34300000,20400000,13500000
BAC,2009,1,0,0,0,0,0,0,0,1,0,0,0,0,1,107200000,33200000,20800000
BAC,2009,1,0,0,0,0,0,0,0,1,0,0,0,0,0,107200000,33200000,20800000
BAC,2009,1,0,0,0,0,0,0,0,1,0,0,0,0,0,107200000,33200000,20800000
BAC,2009,1,0,0,0,0,0,0,0,1,0,0,1,0,1,107200000,33200000,20800000
BBY,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,107200000,33200000,20800000
BBY,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,107200000,33200000,20800000
BBY,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,107200000,33200000,20800000
BBY,2011,0,0,1,0,0,0,0,0,1,0,0,1,1,1,6450000,3355000,395000
BBY,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6450000,3355000,395000
BC,2007,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5490000,573000,453000
BC,2007,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5490000,573000,453000
BC,2007,0,0,1,0,0,0,0,0,1,0,0,1,0,1,5490000,573000,453000
BC,2007,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5490000,573000,453000
BC,2007,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5490000,573000,453000
BC,2008,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5490000,573000,453000
BC,2008,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5490000,573000,453000
BC,2008,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5490000,573000,453000
BC,2008,0,0,0,0,0,0,1,0,1,0,1,1,0,1,5486210,705947,580947
